GAP,(h0-h1)/rd,h0+h1,h2,rs,w0,w1,rd
0.2811696446,0.8000012116,65.9599963653,0.7399789547,200,33.1451948342,42,3
0.2134563693,0.9581414872,65.9653595825,0.1499953647,55.0566290775,32.2940139826,41.8677098551,2.232268815
0.1732915775,0.8212308785,66.1339724514,0.3880520948,117.9299215714,33.160341388,33.0287911448,2.2440526052
0.2177473817,0.8000066562,64.7296757768,0.7700936857,156.8974018529,32.8644245306,37.5695338491,2
0.2170908491,1.046964428,60.3303387392,0.4133374142,122.453639497,33.470840814,33.0527317761,2.7914697294
0.2402808647,1.1900425845,64.657174625,0.0436764873,169.0401813891,33.1516077009,39.8127014939,2.9644730634
0.1754779299,0.8000001141,65.9599996577,0,50,31.0109809863,34.4260799952,3
0.1521822202,1.1999980749,61.9615780246,0.1193135009,50,33.1297550936,35.3209580235,2.1190173501
0.2789434063,1.1307071851,57.5232565266,0.6965780622,144.7699652091,33.0458787537,38.9396588149,2.3314962138
0.197761667,0.8000028611,66.7599942779,1,200,32.2849398806,36.0501345474,2
0.1903908778,1.0245323302,64.2519256687,0.3383280342,130.1598545132,33.2377452774,33,2.5364314025
0.1657162436,1.1999996131,64.246538434,0.1159521772,112.701628719,33.6879088884,34.0665717354,2
0.1833863172,0.936254035,66.1852127867,0.1357566235,85.1953172606,32.8632720152,38.0429257317,2.0362000331
0.2198337268,1.0028876788,59.9843532881,0.3931339339,193.9178230156,33.5372674075,38.2938691705,2.0128721863
0.2202184553,1.1999997901,59.2593026245,0.0232447963,197.0596391505,34.1707924396,38.4491400224,2.5284788761
0.1893154763,1.1999986415,61.7885137659,0.3705477994,60.484792653,31.9387476221,35.6615141701,2.3024180935
0.2268874053,1.0760279437,65.131916169,0.4040871555,50,34.1230137037,33,3
0.2360094713,0.8732826716,65.7625469374,0.5451055486,81.8311940135,34.1743866861,41.9901026628,2.9435198772
0.2348066244,1.1650480405,59.3084042773,0.7953016843,144.5667124493,33.7459038414,39.7465061121,2.1282223646
0.2229178964,0.8000020447,66.7599959106,1,125.3191301744,31.7850984901,36.5877871303,2
0.1617165994,0.8000000515,66.5685295811,0,50,33.224386022,39.1607784698,2.2393378795
0.1874176434,1.114537041,66.0839383852,0.805775298,191.672447009,33.2914700264,34.2097060497,2.0414016891
0.1791867623,0.8000000651,65.7754825249,0.6886599971,164.1586451879,32.9872528246,33.5647191411,2
0.1971747299,0.8000047768,63.1965857013,0.3688866952,50.7777071852,33.2247887844,40.112478839,2.3648995163
0.1833324084,1.0694409516,65.456247377,0.4584755143,57.0965806801,32.5827469685,33,2.7152061259
0.1456586977,1.1999990427,64.8589144923,0.0463338259,50,32.2016362618,33,2.2012675574
0.1870638343,0.8000008885,66.7599982229,0.7432086387,179.1997186138,32.8455410403,35.9026529023,2
0.1976034429,0.8000030088,66.7599939825,0.6107975535,200,33.6280969275,33,2
0.2261299912,0.8026562128,64.0003488948,0.2293897666,154.7077380059,33.7051740843,35.5850056083,3
0.2254720896,1.1999998012,63.8581708824,0.1984871995,200,32.8410331009,39.3604536306,2.6719404632
0.1912958386,0.8617572622,62.9221040359,0,132.7446065809,33.5692663716,35.6222986922,2.1999231514
0.1737633854,1.1999934838,64.5376281377,0.0285851027,195.8356558184,33.7082585728,35.4519898515,2
0.2444504722,1.1999932539,64.7600202382,0.4969470581,176.204415424,32.9741363654,42,3
0.262565069,0.8000002494,59.531758759,0.7807656026,106.6619880869,33.5168057924,40.8285963353,2.7480941385
0.2721291611,0.8000027954,66.4087406808,1,200,33.226008627,42,2.4390656262
0.185844926,0.8000100175,60.529530733,0.328470288,73.0140894015,33.82315086,37.867090344,2
0.1896439931,0.800000818,66.1742647606,0.6405029131,50,32.8125940354,34.8826126147,2.7321662558
0.1603071965,1.1999961257,63.5212391022,0.3634501476,76.0196160628,33.10874704,33,2.0893113172
0.1431980537,0.8275829032,66.603169567,0.3576391189,50,32.0252616906,33,2.1228452476
0.229093058,1.1999968721,64.7600093836,0.424031653,116.7206711006,33.8913975899,33,3
0.1716617318,1.1999968049,60.8539148839,0,73.7136735465,33.3658703141,36.5702397406,2
0.168433742,1.1999992151,64.8221159784,0.03583055,50,33.2041932273,40.1380592031,2.3061443961
0.1899480997,0.800010987,66.5671656649,0.5606400202,200,32.9308244873,34.0947498511,2.2410121415
0.1909120659,1.0457619446,63.7973348005,0,50,32.8252346224,39.4842317045,2.6719670256
0.1895828941,0.8000005676,62.8325689476,0.1821932014,82.6858109992,32.3959622557,33.5997159834,2.596232727
0.1426292484,1.1999865588,65.5823780611,0.5035829342,71.1714190204,32.4420741144,33,2
0.1919558573,1.1999939007,65.0082212895,0.3943758161,200,33.8585211406,33.4357439245,2.0042076148
0.1310967683,1.1999884604,65.9600230791,0,50,32.6691036146,33,2
0.2152495065,0.8140127429,63.9390558102,0.2365977605,180.1530409758,33.7463189215,34.3815051735,2.6485524978
0.1973591873,0.8000002529,65.9599992414,0,154.1190306922,32.896874465,33,3
0.1487101137,1.1999978321,62.3572611456,0,50,33.0466902022,36.0056268983,2
0.1585340051,1.1999875136,64.7927605927,0,87.4449968955,32.72001496,33,2.2152803937
0.1395864723,1.199956869,65.0461649489,0.2769426913,50,32.6315487333,33,2
0.1782595304,0.9037481281,64.5017030567,0,67.6105185813,31.4292443761,33,2.6062752688
0.2248624743,1.1999997248,65.2174684544,0,158.6174104799,32.274283155,37.8675491092,2.6187768886
0.1892095083,0.8000003735,66.2639587605,0,50,33.495066382,41.6624261463,2.6200503263
0.2219095197,1.0313620245,63.2864919739,0.3693573252,50,33.5533526744,35.7049182135,3
0.2252439457,0.8000168302,65.9599495094,0.4739186267,148.5612115729,32.8992550885,36.9222905307,3
0.2328299468,0.8000000067,66.3666866524,0.76448796,187.005474218,32.7969723132,37.9554184702,2.4916416636
0.2593039195,1.0183586836,65.1513081777,0.8914895013,149.7773142229,33.1255264133,41.7994132621,2.7313570051
0.1825896523,0.8000065164,62.1372071488,0.0916124996,101.2225484615,33.6024542702,37.202686666,2
0.2936310926,1.1684805857,58.7757074908,0.6298382312,181.9213727605,32.7266694641,41.9611344663,2.6635040569
0.2067686774,0.8002043552,66.3592592097,0.6069541314,154.2035236059,32.7725659306,34.0106522484,2.5002873043
0.2388186485,0.8000017135,66.759996573,0,199.5422668323,32.9435968282,42,2
0.1853535274,0.8000010289,66.7599979421,0.850154482,177.1911299574,31.9114929585,33.3403499093,2
0.1618283645,1.0524632553,66.2550734894,0,77.9874065333,32.7653692824,33.65475993,2
0.1695201557,0.8000062692,62.0788983163,0.0136996155,73.6676825025,33.1578540042,35.2048025051,2.2075796698
0.2320125833,0.8000241141,66.6002301637,0.8691378829,160.0351515261,31.8461198535,36.8568837332,2.1996459923
0.1948587151,1.199999619,60.1289807556,0.2130746687,91.4941951199,33.2043117107,37.476374846,2.1567136069
0.1735422851,0.9864807844,65.3361983477,0.3575933149,124.3498552894,32.9937582265,33,2
0.2486086007,1.1074015999,65.1997951069,0.9122632878,197.1428219234,32.8047120294,41.5740018534,2.6720775555
0.1823653982,1.1999997307,65.8870635756,0.5090472589,199.2915932205,32.9474868132,34.8411379403,2
0.1363487772,0.9960106038,66.3679787924,0.2717436184,50,31.9956377776,34.3377443993,2
0.22551115,1.046745205,65.5861530858,0.438689195,174.2330589837,32.6510313925,36.8942400003,2.649973366
0.2393579809,0.9896811743,60.5015439078,0.3709138616,98.8372608938,33.5083118189,37.6779170326,3
0.1588888741,1.199997641,65.6188324638,0,50,33.6425160444,36.8086309749,2.2843107707
0.1924148376,1.0767712699,63.6667028143,0.9326724376,107.3111004269,32.2271431701,33.3197403073,2.0688549487
0.2182632817,1.0468546082,62.5781717356,0.3350965773,67.9913218749,32.0120523983,35.4893823818,2.7554114828
0.2286826214,0.8000003269,66.4683712673,0,165.6614418701,32.8074996471,40.4613241916,2.3645349497
0.2229791654,1.1420478471,60.895483578,0.673029367,184.5644719644,32.7138208384,39.5602478302,2.0018788592
0.1921716,1.0502201978,62.8698495851,0.2234583561,97.5199029797,33.1451237856,33.9415232986,2.3076920403
0.186409062,1.199986001,62.8117943823,0.924131794,75.4310913249,32.5717571136,34.2410339084,2
0.1740446427,1.1999688782,65.0156939209,0.2102253904,171.4412340959,33.4965908674,35.0367609989,2.031822398
0.1758413174,0.8000029636,63.4341836807,0.2406298707,50,33.7172401012,38.9091920341,2
0.2336833572,1.1999998171,63.4605846467,0.7530747527,183.5809817246,33.0251753304,41.1585757711,2.4331973824
0.1732490001,0.8869541076,64.7421836142,0.8566087822,59.6206306428,32.241115032,33.7956735136,2.3880198623
0.2085858062,1.1999991821,62.8940941597,0.6405570833,163.0267243274,34.1296559874,33.2083983106,2
0.2212181528,1.0966235546,58.9040909041,0.3101449814,149.1529434368,33.7666264353,37.6153138915,2.3832372135
0.1731179122,0.9005498569,66.2317293457,0.5531355255,50.0651904326,33.0843799062,40.6144131842,2.1328978024
0.190811049,1.0164357048,63.4228294507,0.5992732598,129.3946773628,33.7263911221,33.5218551805,2.2316796487
0.1881380203,0.8000016091,65.5899656916,0.5441196618,72.4561501386,33.0155789328,39.4530863114,2
0.1974075501,1.1999973634,62.4637740319,0.7347537857,171.0734951517,33.4335149996,35.8490471083,2
0.2009538048,1.1506388875,64.717492784,0.9564148321,147.0494645926,32.4160424634,34.0287743662,2.0785541647
0.1664830211,0.8000053557,66.2933706632,0.0395353093,98.4513457244,33.0664652785,34.4268481408,2.2630586847
0.2158530341,1.0968852525,65.6840222127,0.0198513566,132.2419245473,33.0505897452,41.7003104335,2.0136649045
0.1973680008,1.0629649325,66.09960814,0.6622840697,76.8175499057,32.4272625417,38.644684144,2.0149147987
0.2603480309,1.1999999315,58.3252095698,0.256858725,180.5497424769,33.6353322937,41.6831789241,2.9762813534
0.1834281459,0.8000021317,66.5633730527,0,169.870619861,33.3793904052,33,2.2457776998
0.1824604707,1.199999598,64.1243761596,0.4283503289,59.3518137401,33.321068234,40.5543166069,2.0327156102
0.1987239985,1.1999988772,61.4036404169,0.2614040741,175.9781991416,33.6778053812,35.0467980649,2.3422969577
0.2032469665,1.1719230009,61.0156461145,0.261047012,87.5420173412,32.6037279898,33.3066743203,2.8365091294
0.2363341267,1.1729498377,65.6693076619,0.8222087656,137.2796825562,32.6281866729,40.8919528536,2.0055315103
0.1622885825,0.9021830801,66.3123309548,0.227029315,50,31.7704062381,34.5133360033,2.2696823853
0.1972095078,0.8000090795,63.648196022,0,50,33.9349953018,37.5429251486,3
0.190874226,1.1999965972,64.0812554123,0.5476763204,168.7269742018,33.3551580013,33.9345982621,2.2059087055
0.2483377057,0.8000040164,65.9599879509,0.5111167843,200,33.3159055927,38.3817707712,3
0.1964930744,1.199999151,65.9600016979,1,161.6698341104,32.230571607,34.7053013336,2
0.1655907646,0.8000011293,63.3560570131,0.1030576494,50,32.8241242108,34.0968881665,2.4360491991
0.2180749298,1.1999951239,61.9091449239,0.6952017133,200,33.7452717886,39.9120653901,2
0.2069486985,1.1999974849,63.078254264,0.8554135699,130.2063204273,33.6155034944,33.4735125462,2
0.1758922979,0.8000010313,66.7599979374,0.4099541139,50,33.0325491079,42,2
0.1573746472,1.1514421514,63.306170519,0.4312504931,57.993447058,32.9169635459,34.2960448713,2.0543480394
0.1803734925,0.8000013212,61.8703788135,0.1763623026,61.3225093613,33.8472488466,35.6970996593,2.0231359829
0.1584234108,1.060455024,66.239089952,0.4630671164,50,32.3027831338,36.3114605028,2
0.1863233592,0.8000003216,64.6084209412,0,138.7089217873,33.7983349286,37.498117414,2
0.1547492534,1.199980878,65.8362551226,0.3129606385,68.5513738633,32.7383401632,35.1224998294,2
0.2018726413,1.1999989358,61.2433650272,0.5206180489,152.5608059107,33.7639438181,34.940954986,2.0668865081
0.199386154,1.1999983578,62.3480752413,0,170.5472196444,33.2737846898,33,2.6364465648
0.1775069459,1.1999985626,64.4720774201,0.7084880415,125.190928551,33.0551981658,33,2
0.2096141504,1.1185896031,64.9316422162,0.011770956,56.6578176668,34.1006418655,40.9198210951,2.973263279
0.2086678298,1.1999959428,64.9561434388,0.147030804,50,30.6274810145,33.9954495053,2.8365567248
0.2820343308,0.8000380706,62.2926862585,0.5265933327,200,34.0936776925,42,3
0.247586529,1.1999936846,63.9927567244,0.4400626403,150.2854745199,32.9491523977,38.577348087,3
0.2128505867,0.8000030808,66.1487412993,0.5709728499,50,31.4512896383,37.0227114892,2.7640627314
0.1877523774,1.1999971535,61.9633552763,0.0161243573,157.4762370064,33.4189325665,35.9175646192,2.4736130331
0.1767374962,0.8000009789,66.0964281072,0,50,30.746209164,33,2
0.2484804848,0.8000000737,62.9013980104,0.5472957128,82.7516964778,34.0128061775,41.7834716207,2.704552398
0.1445178745,1.0555599576,65.9060964538,0.4217272037,50,32.0153729178,33.4913757467,2
0.1786432775,0.8000057804,66.2814491132,0,55.289081827,33.5533672149,38.2078130163,2.5981698353
0.1777883539,0.8027753847,63.9701734762,0.5490343924,50.353193244,33.2641717798,37.554793972,2.0333874408
0.1616018892,0.8000091724,62.0231849108,0,50,33.2682538566,36.7502082154,2.0821620559
0.1685448877,0.8008816354,65.9464194713,0.0456016995,50.9343645812,33.8389555425,34.5782542148,2.3577963515
0.2430047828,1.1999781636,65.4565321463,0.7059318583,154.9328113667,32.397006121,39.7651774915,2.4196005741
0.2419710906,0.9373756304,63.2173826199,0.0020622811,51.5224565139,34.7944985885,33.2218329251,2.9300211925
0.14879669,1.199998134,63.8513409293,0,72.6254842204,32.9536581626,33,2
0.1970444461,1.1999947995,65.300831889,0,187.7933526638,33.9513367667,40.40465301,2
0.2408126441,0.8000093228,63.30161678,0.6788325596,123.0988849458,33.4994404824,42,2
0.1333186631,1.1999907611,64.2835015754,0,50,32.2518886777,33,2.0472857466
0.2174413413,1.1999920588,64.7600238236,0,200,33.7421425034,33,3
0.1727734483,1.1999992909,61.3798076118,0,50,32.651172123,35.7058028519,2.4325905676
0.1972106788,0.8000020988,61.9834795724,0.4916033323,122.246999017,32.9652197393,33,2.5133543162
0.1485635244,1.0749648857,65.9054609359,0.3615664192,50,31.9560682585,33,2.2833667376
0.2512587159,1.1999998843,58.7861228484,0.7981462338,101.5797316285,34.0634636371,39.9055842644,2.9032667541
0.21894337,0.8000006356,63.7454151013,0.4700476708,50,34.0948709631,33,2.6767389929
0.2073022906,1.1999800255,60.7185281714,0,200,34.0769011067,34.5197804498,2.5929531619
0.1902795261,0.8000029395,66.2438849757,0,105.6998586622,32.6614515767,36.690510483,2.6451340612
0.2330375843,1.099968766,58.2005759847,0.6701375837,106.734176882,33.8091284973,38.8920098438,2.7810714767
0.2201603651,0.8000427531,62.6477376208,0.42610662,200,33.4993914052,37.8533819632,2.2956692728
0.1276175844,1.1999983058,65.948050043,0,50,32.0182549843,33,2
0.2510400188,1.1999999374,61.3431996139,0.4472175939,200,33.6334657604,42,2.7260293241
0.1631582414,1.1997671944,65.9007167036,0.3180790168,93.2622675547,32.8142089397,33,2.0498004179
0.1653517695,1.1999915438,61.9754412307,0,80.2993998937,32.9591999588,33,2.2861409001
0.2691034016,1.199999431,60.1658145696,0.6494710811,121.1072676566,33.6164514136,42,3
0.2138327767,1.1999917153,59.9591141994,0,159.2130309298,33.6685562929,35.3721180385,2.7302851889
0.1889585141,1.1999999303,63.1939538684,0.0002650455,200,33.8015157172,38.8448928907,2.0840856743
0.2489387689,0.891604643,65.4977740477,0.0622265129,115.9872198511,33.13609852,41.9935336657,2.9870494179
0.2196490201,0.8914880338,65.1786970328,0.0928986285,59.6185333421,34.1683509551,41.9899808799,2.990759424
0.1988320282,0.8072604881,64.3114819265,0.0083806057,89.8910580413,34.4450478739,33.2122856542,2.0935076732
0.1997695592,0.8000001595,61.8577670329,0,150.3222229434,33.832217773,33,2.4654257696
0.1817061369,1.1999996094,65.9600007812,0.4207354343,50,33.8877788033,40.6834178489,2
0.1800302502,0.8821448263,66.122135198,0.6735807639,72.3956815571,31.9265880019,33,2.5368451249
0.170499469,1.1999995467,64.1385678577,0.793424005,73.4324119951,32.3195946937,33,2.1444462028
0.2215630065,1.1999973575,62.807983427,0,137.5078986088,33.6293324135,33,3
0.1781837445,1.1999975016,65.9600049968,0.0319542662,142.7011751341,33.5706891375,33,2
0.1740291746,0.8000000176,66.571299619,0.9974367693,50,31.3069953972,34.5820658225,2.2356533451
0.2062376189,1.0533694871,65.1998915388,0.4010404636,80.3158345815,32.4826171637,35.3416528884,3
0.3302884315,1.1999993476,64.8087423977,0,200,31.6247972193,42,2.9593829442
0.1466042937,1.0778422446,63.6124408157,0,50,32.8462741406,33,2.1644765512
0.1869201942,0.8555780944,66.01981681,0.0207878735,191.3737472099,33.2385294159,36.7179445097,2.0073791053
0.3052292276,0.800288687,66.3475920004,0,50,30,33,2.5146025831
0.1681688732,0.8000012527,66.4147547199,0.3604803706,63.8117436168,31.836797259,33,2.4315527926
0.1655310218,1.1999777909,62.2924262081,0,95.9340333939,33.2451534575,34.077146129,2.0315359861
0.2522587934,1.140197862,58.229185131,0.6023479266,186.9918408807,34.2615163587,40.6605160812,2.0476199991
0.2738548352,1.1999978937,64.1537726595,0.9958572767,200,32.6939129316,41.9929412345,2.1488730492
0.2310029425,0.8000176667,63.6077162103,0,90.8167618488,33.7764993586,40.6105140694,3
0.1960383711,0.800005858,66.3281689141,0.2140284846,124.439214821,32.6659477578,35.0109871841,2.5397702599
0.1657236969,0.8000087644,64.2310399757,0.5348613253,55.5007875496,33.3843750375,33.2706650934,2
0.2449001739,1.0198025395,59.8522919329,0.0220079345,186.2641370267,33.9745398431,41.9978720121,2.9235671055
0.1780538538,1.1193554706,65.7351682876,0,106.1588801662,33.168923505,36.7721764013,2.3449491973
0.3826349828,1.116152045,57.366829803,0.8428481374,118.0381929815,33.4887421259,41.1285459148,2.5067479334
0.3095899349,0.8000007847,60.7354385211,0.7342823493,118.9397499005,34.9938055517,39.5744095088,2.8660981454
0.1181174234,1.0382964114,65.6405495268,0,50,32.2502655591,33,2
0.2223075732,1.1694538919,57.823911544,0.0973952573,150.940688312,33.7632942021,39.4973270049,2.6781192716
0.25017337,1.1596957628,62.6217591793,0.0525003386,150.8674635148,32.7179063657,41.7703140446,2.9763561691
0.269750696,1.047320967,58.5269827504,0.3279736353,199.6296925062,32.8322883279,41.7453730776,2.0665841422
0.189853348,0.9094309121,66.2608115929,0.8235528105,144.5149931149,33.3000889546,33.0759214656,2.1375410128
0.2086010942,1.0221343822,61.2099388157,0.027437816,81.057820307,33.5488330329,33.2725939522,2.9568884042
0.1682652856,1.1999898852,63.0648864121,0.565491481,50,31.9461398735,34.1566789372,2.2554422701
0.1939802097,1.1999989083,60.0269729501,0.9750610267,95.2912212413,33.2986925643,35.5841009928,2.2749018398
0.2228599334,0.9174101441,60.8035719102,0.4449787324,77.9979971718,33.557759328,40.8890602595,2.01827786
0.2248889526,1.1999983728,58.3147471511,0.125636962,50.1675420269,34.3836592503,40.9983977601,2.97896371
0.237129559,0.8000006104,62.6060208746,0.6030940281,139.123645671,33.2700677529,38.0041978158,2.6378002158
0.2150749639,1.1164802911,58.2102140882,0.1978691337,71.2664085867,33.9562852883,40.7002736987,2.1358465028
0.2502995645,1.1760822204,59.4565649649,0.1873406951,61.8248919583,32.4678752461,41.9800297644,2.3956075364
0.2755587755,0.9972639829,58.6808472044,0.3383456352,85.5869791939,33.3527389595,41.7071936611,2.826921104
0.1947999752,1.1484284043,57.8842387354,0.1216587893,61.7689827764,33.79584887,38.7118101219,2.3401323573
0.1738331618,1.1999849132,61.3270886882,0.0357677356,51.3879425586,32.8521180075,41.1643060297,2.0001634477
0.264509215,1.1999948895,57.739220208,0.5787366974,50,34.6942609385,41.0844183378,2.8606160561
0.1941512901,0.9510939267,59.0539175829,0.2049969445,51.3339547403,33.9248014216,37.6424819382,2.1158518512
0.2225776684,1.1999983813,57.0751816573,0.1111416851,50,33.55632768,42,2.5626548379
0.2322583569,1.157631093,58.2061342004,0.0249370203,69.1297564461,34.6669267509,36.7310226068,2.0152421865
0.2164001103,0.9984606383,57.8315581995,0.058032211,154.1458238451,33.6783452785,39.0261141998,2.2037056523
0.657987877,0.9761082337,58.2070988724,0.0141157071,79.6805960782,32.1343222197,41.5544481581,2.3238452069
0.8656389194,1.0946445461,57.714172808,0.2909390392,60.2083636802,35.9517196108,39.5761692251,2.222278309
0.1700247545,1.1570996052,60.6148209773,0.1017436011,55.5738776249,33.3944379746,39.0622289734,2.0181562236
0.2350819978,0.8018261566,61.0635840201,0.5762485635,57.9610497386,33.2306410548,41.52222554,2.6561715069
0.2139364559,1.1384209037,65.5338197045,0.9393767234,195.5635185949,32.8661589728,38.1129451103,2.0925463049
0.2155828667,1.1999994121,58.3424268392,0.2287088453,121.3157792354,33.4763946115,38.1887778168,2.0724842735
0.2346338743,1.115398872,61.2225478051,0.681523598,51.0889026174,33.7124858527,41.2009457453,2.9719796474
0.1893537188,1.1999989538,58.6250243104,0,103.0244358717,33.9872633007,35.7941002504,2.3084987051
0.2298482268,1.1739149136,57.6615590015,0.2731109249,51.7007660572,33.0976688545,41.2822433187,2.5133633175
0.2217882271,0.8000011623,61.5582262619,0.2581902844,161.810865688,33.5401892256,36.4053364348,2.6128767209
0.2031222282,0.8293931273,65.8598870593,0.0559092371,186.5479668667,32.8857974779,34.5124589207,2.7678543821
0.2551789864,1.1982937717,60.6729195598,0.0029531151,193.2864422002,32.8459515186,41.4486782915,2.904808164
0.2339491918,1.1999999955,59.2630959457,0,200,33.5940894775,42,2
0.245975966,1.0636700968,59.7913908305,0.962834666,63.5935022404,34.2698918698,35.4828204151,2.4265912023
0.1899177252,1.1475874681,58.4514674976,0.3244435895,52.5007904532,33.5765067041,38.7197507396,2.0539749551
0.1494651739,0.800727827,65.5691254917,0.2341520378,50,32.193555952,33,2.232204232
0.2238599685,1.1039843785,60.8631449723,0.0149027148,192.8465457318,34.0142065069,40.1950454634,2.0477704847
0.2236085577,1.1999939877,60.0962141453,0.7046007403,50,33.5614246209,39.2656691771,2.7675166365
0.192570416,1.1999983828,60.4807038948,0.1351229924,50,33.3915721283,41.8649711106,2.1878363368
0.2189216957,0.8000000258,65.9599999225,0.4910348235,50,33.6691064279,41.7044463867,3
0.2583472682,0.8000104927,65.0075523123,0.6392325062,200,33.2030305171,40.9666997924,2.7540702408
0.2361214228,1.1579978006,57.9967837388,0.6598850922,50.86420621,33.3336432597,41.6610027726,2.7966155919
0.1885052547,1.1999931059,60.9635600503,0.9996693083,50,33.3998814327,34.9181947654,2.1571818251
0.2495720824,0.8000044108,66.4535419404,1,169.8076041053,32.5683286458,39.7772701207,2.3830594354
0.2352439472,1.0606241977,57.8575249953,0.3643139755,163.1764592153,33.9247420553,37.4371154281,2.2625687846
0.1877076489,1.1999984409,63.9343766055,0.3691127095,51.123223039,33.4004285536,42,2.0455303967
0.1766450944,1.1904219914,64.0575364533,0.0394544873,52.0845629555,32.53222895,40.1290615026,2.0008622131
0.2793986348,1.1143077287,58.0572781015,0.1434506032,50.9315471323,32.9206050954,41.3117710938,2.9837774086
0.180393547,1.1999803819,60.7137509854,0,50,33.6520301834,33,2.4239072105
0.2307134803,1.1999936582,65.6746102711,0.8761251997,156.4833009042,33.1752142316,42,2.2378366007
0.241227616,1.0785899317,58.9258512587,0.207986419,194.8936024554,33.6586716828,41.2069618544,2.5345900236
0.1921096024,0.8000022796,64.8474280518,0.7144130325,117.5122815112,32.9497080731,33,2.3570927902
0.1975593417,1.1172197104,58.2260748604,0.0658518448,82.4352347112,33.4870661069,37.2320956906,2.0652775707
0.1965879374,0.8000021813,62.9565824664,0,200,33.7264612239,34.60845411,2.2480285377
0.2480767997,1.1613348147,57.9421991498,0.2400954489,186.5026113449,33.8798734849,41.6458540933,2.2538192813
0.2273298765,1.1813879937,60.9226853497,0.7956139878,131.473188225,33.7235412933,41.9405197621,2.2771088655
0.2191535095,1.1999989412,61.6503636185,0.244837929,50,32.7699290274,41.2543188637,2.7603343667
0.1998784708,1.1999879861,65.243447175,0,96.8376628639,33.406324935,40.3482564187,2.5971533557
0.1293142773,0.8000049995,66.7599900009,0.1572110241,50,32.2443628542,33,2
0.187940746,1.1771394174,59.779469651,0.0022496378,62.8908608711,33.4127662502,37.6887971007,2.3303458661
0.2436955833,1.1999973573,59.8191371909,0.771561057,111.8886449611,33.7778832728,42,2
0.2876316306,1.143783569,58.1610662383,0.0017527528,114.4376987646,34.8386568719,40.0271933225,2.0979435669
0.1998926506,0.8000147092,62.9528692771,0.4206077971,150.0691163094,33.5621234342,33,2.0587424559
0.2229943811,1.1561743645,59.7691503104,0.2378384854,52.3908412476,32.8877141514,41.7533412972,2.9732704375
0.1791210812,0.8000000035,66.5546079587,0.9274351267,51.4128651852,32.1869393665,37.7600779795,2.0669082608
0.2036998942,1.1999960083,60.2953066434,0,200,33.8461152726,38.4626394598,2
0.1718318335,0.8000126634,65.5743550728,0.3680646864,50,33.6854369447,36.1991956392,2
0.2116701238,0.8000136913,62.4098432438,0.8075807364,50,33.8486289967,36.2448517377,2.5859228699
0.3105664025,1.1999975408,64.7600073776,1,173.3631948461,34.8083096039,42,3
0.2488215097,0.9323498712,65.5629503864,0.7854771799,142.1689727651,33.8799348634,39.8627493177,3
0.205674277,1.1999999534,63.5919696964,0.2482520027,62.158718198,32.8667042918,41.9395513173,2.4268885651
0.2167026483,0.9191141018,64.8241761201,0,127.4497695128,32.8931212283,36.0914140716,3
0.1697888885,1.1999987511,63.6838424839,0,157.6746167036,33.4136618667,33.1361683699,2.1282415034
0.2081386072,1.1999984478,59.9016394945,0.9592838192,66.1406532983,33.1031053242,36.3794220124,2.311266837
0.2228715988,0.8533174183,58.1677717869,0.0235256259,56.4098031941,34.251301043,33.1349659753,2.9911039473
0.1960299527,1.1999976612,60.8196735255,0.7018985899,101.8952229322,32.9812822969,33.7509522326,2.4527727423
0.186163172,1.0727255629,59.0085448618,0.0057557251,59.469739247,33.2887391699,38.5417395436,2.0872405971
0.2103964374,1.1405176663,59.3914843562,0.2922576391,62.5182879558,33.1819722777,38.3337276895,2.1957211829
0.1747446969,1.1999963512,59.9162410064,0,50,33.4564597369,35.3909496028,2.248849274
0.2560699164,0.8000053169,61.7092810924,0.1800927164,200,33.551763228,40.2852464456,2.7079498117
0.2142447595,1.1995244518,57.6150072269,0.004851921,87.1883964155,34.2389265701,37.7421354372,2.9405324799
0.2449064593,1.199998653,57.5999959591,0.500895874,60.202623799,33.6210700606,42,3
0.2360469063,1.1053143145,57.8942701369,0.280839786,57.7974626083,33.9766089147,34.9061070562,2.9335114079
0.2357318158,0.9095332567,61.3088565945,0.4702848352,50.1301534727,34.2358397505,33.521665378,2.9838015807
0.2260446483,1.199998091,58.8200233258,0.5239518755,50,33.6175894893,40.2588120459,2.8251725786
0.203707013,0.8000014987,62.0457430904,0.1933519992,57.7432934902,33.1980412781,42,2
0.1874035561,1.1999979216,57.3927161197,0.0107730961,108.7761313388,34.0121932941,37.4543510286,2.2817271839
0.2315156535,1.0966813379,60.9649095053,0.2555516021,55.6038590034,34.1740695221,33.1312270049,2.9496308589
0.2206326672,1.1999789865,62.2483065088,0.6243366211,156.7935169556,33.0139260109,37.341659737,2.2490404471
0.1941264667,1.1999917902,60.4993255009,0.7903564693,132.9968629592,33.2847548389,35.4498551995,2.156878827
0.2020084922,1.0306298881,61.9893116503,0.0090875831,57.0639707638,33.3948817062,36.8700238487,2.979690192
0.2645805862,0.8000015328,66.7084813884,0.8986283252,62.9543328343,30.7763946063,37.0581787531,2.0643943091
0.2435676686,1.1999979113,57.9628066243,0.5038647711,191.8417112227,33.6416752573,39.647555589,2.2857413754
0.2165395661,1.0251922131,58.7161711154,0.0403723112,64.1759739433,33.6282540995,34.1145762391,2.9319792424
